0,-0,0
0,-0,0
-3.64428507414944e-07,-0.00998804424204048,0.00418104182180107
0.000694792352480406,-0.0156691658590484,0.00557216677142849
0.00138949539073555,-0.022043744614051,0.00696273873563503
0.00138873546593271,-0.0277287269946211,0.00835497966231759
0.00138816804043038,-0.0313210084879293,0.00974554055060738
0.000612802954255095,-0.0328710268031403,0.0112961355597836
-8.2336142523597e-05,-0.032175605220738,0.0119918104457596
-0.00157489362834813,-0.0299357220879847,0.012739139767005
-0.00226991531245364,-0.0271530062940562,0.0127394860220246
-0.00226931310936947,-0.0243685251664147,0.0120433654529364
-0.00226888732890192,-0.0222826843162003,0.011348084981626
-0.00226859016689324,-0.0207291636789512,0.0105713245371979
-0.00157344643785897,-0.022120092554124,0.0105710646018996
-0.000877724079014729,-0.0242085860721446,0.0112669036238704
-0.00018250677273245,-0.0262956479383817,0.0119622375170856
0.000512805137809398,-0.02838307826803,0.012657666038922
0.00200917525700598,-0.0306287396263267,0.0134053357661174
0.00434319864172167,-0.0329639184575071,0.0149604411653708
0.00503838868950764,-0.0350513893893254,0.0163515491347516
0.00503778022333676,-0.0371390301950956,0.0170474298163019
0.00434195754990588,-0.0385296195990558,0.0177432895893405
0.00434195754990588,-0.0385296195990558,0.0177432895893405
0.0050380288109314,-0.0371385544918416,0.0177428299530638
0.00581735495747824,-0.0315659931720092,0.0177423627000855
0.00581914834258321,-0.0258859110255364,0.0184378820990241
0.0058211944404825,-0.019775608755701,0.0199342819249471
0.00582273929507102,-0.0154850871973315,0.0213258020458868
0.00512738549833963,-0.0140930634631243,0.022021861827485
0.00443106324610903,-0.0161793568759037,0.0220220457796002
0.00442986312861427,-0.0193017579826787,0.022022046151194
0.00442906155895357,-0.02138723872219,0.0220220464358141
0.00512464674302947,-0.022779746773191,0.0220217783366606
0.00651542425277908,-0.023475793221644,0.0213256966432833
0.00790766487291871,-0.0234763029541172,0.0206290058961838
0.0086580851806788,-0.0219768123966615,0.0206287082395308
0.00944020829866729,-0.0204139732182814,0.0206284189092088
0.00944071756336047,-0.0190229327154312,0.0213239390320188
0.00874563359427893,-0.0162381926370287,0.0213241529172543
0.00805135043766819,-0.0119466721056617,0.0213243236826828
